num_feature_1,num_feature_2,num_feature_3,num_feature_4,num_feature_5,num_feature_6,num_feature_7,num_feature_8,num_feature_9,num_feature_10,num_feature_11,num_feature_12,num_feature_13,num_feature_14,num_feature_15,num_feature_16,num_feature_17,num_feature_18,num_feature_19,num_feature_20,num_feature_21,num_feature_22,num_feature_23,num_feature_24,num_feature_25,num_feature_26,num_feature_27,num_feature_28,num_feature_29,num_feature_30,num_feature_31,num_feature_32,num_feature_33,num_feature_34,num_feature_35,num_feature_36,num_feature_37,num_feature_38,num_feature_39,num_feature_40,num_feature_41,num_feature_42,num_feature_43,num_feature_44,num_feature_45,num_feature_46,num_feature_47,num_feature_48,num_feature_49,num_feature_50,num_feature_51,num_feature_52,num_feature_53,num_feature_54,num_feature_55,num_feature_56,num_feature_57,num_feature_58,num_feature_59,num_feature_60,num_feature_61,num_feature_62,num_feature_63,num_feature_64,num_feature_65,num_feature_66,num_feature_67,num_feature_68,num_feature_69,num_feature_70,cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cat_feature_11,cat_feature_12,cat_feature_13,cat_feature_14,cat_feature_15,cat_feature_16,cat_feature_17,cat_feature_18,cat_feature_19,cat_feature_20,cat_feature_21,cat_feature_22,cat_feature_23,cat_feature_24,cat_feature_25,cat_feature_26,cat_feature_27,cat_feature_28,cat_feature_29,cat_feature_30
44.22376579375525,47.664841469118805,55.93705300156114,46.94489374734551,,21.801134222914325,39.3583849635868,26.48210861951816,52.718767439030756,62.590236713474035,55.26748201440626,56.099330513340114,65.30054760353134,67.35250671555482,55.98488236252543,78.75888722639185,32.33875242126067,38.865079806851426,33.07048228431189,,59.553052375931046,28.842988753808374,24.913932112814713,48.646356778395166,66.65749798471076,26.137312147119562,73.69710436102325,52.54396514592403,37.328938868132354,52.10763356428408,63.921080099910334,54.66558598052117,47.66110853775638,35.74937179601275,31.941715484405226,34.10867889376915,48.95800922581138,49.873795010429525,47.78935662203273,45.66498172098174,44.5761154989598,53.619010628983,40.591138057076456,34.034413843487,53.818109695993094,39.500286496949435,33.141758418016934,79.02728402397976,47.990322889868025,41.48377675828702,54.752785080999345,37.113440297145374,87.78999186865425,54.80715184117332,13.259491313803082,,64.25473486727967,9.341500676310936,42.323387172556444,51.82668691190808,50.47617911617954,35.63290347299399,66.86873942673056,38.87718410444948,52.33835942572381,,59.78468914908709,60.43250720670846,54.227301290248754,59.44247336121313,no,yes,high,science,A,male,D,medium,yes,medium,female,yes,,D,medium,,female,no,no,medium,B,no,female,commerce,arts,B,female,female,yes,medium
39.84616999541062,67.5167309248971,57.41045279424108,36.830261198651584,,78.06447763057673,45.67176956186443,55.2006496640738,56.904074374734556,63.09236526508452,55.124903479289394,47.41056298563748,44.55302529774383,55.960955351888515,65.7507356233014,27.116424379083742,43.644639246339864,57.904720870456295,48.93641956208947,58.337390413626906,39.934777315063194,30.53407436478151,55.8072247409136,67.6401647779656,66.23805513024365,57.8559164812078,53.57849189213114,,37.84013666451991,74.73786985001692,35.602245466755576,7.15586879988264,26.787033765883304,27.12341538478459,86.39128420779579,42.61017720179895,70.39608882555528,45.533965266781536,48.86971638110665,51.89383809070899,28.28439847882467,56.03246834859193,59.1579259131399,47.25495680564144,70.03018035105563,61.810627073359896,58.21559289744716,23.79905950225862,50.0260240381081,63.72977450408227,49.40169871449348,40.11795760442336,41.3787052518888,27.54243596260379,44.304113160118185,45.43335393741018,70.20945350281745,105.37436751796707,29.093606961247033,62.822479212330414,54.80605280914551,63.28761120699219,67.93452864791834,,39.3758549249479,50.38091978750341,54.91943860587233,51.84193776876623,38.09441029460542,61.671956740316865,no,yes,low,science,C,male,F,low,yes,medium,female,yes,C,,medium,female,male,no,no,high,B,yes,male,science,science,D,male,female,yes,medium
59.175144332613016,53.816312649518196,53.910106487358604,37.5967946894021,45.44410956835003,55.84421266056356,38.24369718313358,87.67334827376635,52.92263510405207,35.50764914944374,45.93027532897554,59.580157098204516,62.8160300168108,38.78816519062681,54.869873532537774,32.68754922830688,42.66265737223676,50.113402705912,44.97249540160423,46.60208791425743,33.562412554940636,28.06834317206878,50.00839988509543,67.02152922300148,40.097781989952864,59.083159738783735,82.50438900870449,61.41788559052263,35.91420284447044,62.91365156812194,46.62620690666972,45.65764879349571,42.793696708947586,51.99749734044058,42.08342186081861,75.25958045104007,56.368228995795036,60.891912820255605,57.71960359971739,40.8071300798839,28.854810580105266,52.704271594853545,52.43951704850266,39.60085814115265,,38.345131824596834,48.79075452777377,50.87245848458395,57.64500913195396,49.22659522516026,56.61416029883925,56.80369778217997,37.48189171350944,52.612643846069005,32.527871632095966,65.15023575831974,50.360716536785986,52.13544937386394,49.05976485577362,66.05526426607808,17.844706566071906,70.03940834180908,48.7576563676583,25.31785869446128,35.947486417136716,50.89556659058555,46.44651269018861,44.01252693477801,55.95209422386855,61.68155424539082,yes,yes,high,arts,A,male,F,low,yes,high,female,no,C,B,medium,male,male,,yes,medium,B,no,male,arts,arts,C,female,male,no,high
65.46499283743927,55.064039931128036,41.7454226923187,46.602816621477096,29.811936147901775,,,22.398833832413708,34.70457020436715,48.809173633914455,31.751287937964356,49.04639691220818,55.118237637380496,45.79246919882574,52.14485952213825,62.82802261622394,41.93032206767067,64.14407929845851,23.832006670909188,43.54358451798926,33.433222582175055,65.14378951836791,62.396796662881435,56.45214461473057,47.474935486442135,43.47897547813713,36.53087021539655,27.408756343968975,48.831379305030225,42.384608447298625,46.98368096599448,63.7877923051543,55.686854496038556,55.02689199610496,59.351257379017376,32.95495665266014,56.86507416790379,78.3718267290383,55.82252050150913,29.335615159046593,58.60150687531973,46.50567479827199,8.372173083378463,44.33592570413092,60.560768449505815,43.149986151429104,41.59062673437198,46.72129693868112,57.580009158110485,61.01722483966907,53.12340293230345,64.00160612252822,72.04016439974313,,27.512304231488745,36.490403780328194,62.33541408672322,51.33787265462869,66.37720300481683,53.49483001222136,60.34774141487813,44.59977710261771,79.61489581329056,,61.124856240548894,26.731765806784594,54.528440951622024,30.966142363011922,48.57501055383874,39.5961547906501,no,yes,low,commerce,C,male,A,low,no,low,male,no,F,C,high,female,male,no,yes,medium,F,yes,male,arts,science,D,female,female,yes,medium
63.96920178674298,43.82184550816299,39.92564948092922,55.510482602242675,37.71113210417754,58.01943629183653,37.148418592598105,49.51579083425794,53.09542656988176,45.493010769189446,33.17704778862459,28.236081633331636,72.50411913501482,28.95700764188218,24.109840719998502,53.96435315229876,56.99666895260392,52.718809225175754,39.645856501441926,80.12709516472549,56.50312415708794,27.281397364121652,38.82531848772417,57.62802976440696,53.592004831706525,27.572036190452668,49.70478868507596,43.73367312618775,64.15552451599761,29.885419460280804,31.44570112335732,34.1098896908776,42.00948368667534,55.469027055572475,79.09195324355186,58.805636361017505,67.47735685841783,54.50880386958697,80.75594976667264,26.7443469360314,63.13960756868869,49.14380145206153,76.88676234707889,65.91744098560775,23.562093329824794,51.080762752799835,48.45752740521064,41.739486770491155,36.21203348933325,51.931569775296666,45.2604142195353,45.15814698026919,51.84248479394505,51.46143194293267,37.9672334117291,39.195800238186536,51.37475116401713,26.87885042004452,83.99342429629579,52.74858643698499,32.45497245567127,39.48913133421439,73.75084930140497,51.47083234879457,46.91696132506193,39.28204426661161,35.59273165633995,57.530684231995174,,48.01954261224417,no,no,medium,arts,B,female,C,high,no,high,male,yes,A,D,low,female,male,no,yes,,F,no,male,commerce,arts,A,female,female,yes,low
37.41173715166042,42.6859066389126,49.61668893512832,63.703769393498746,42.85668689683011,10.463783914746834,41.666798307697,59.6081440261216,71.93293908076456,34.915979364658014,60.64028771682976,51.13364559005057,51.117643907401586,,45.944499548582456,69.70673264857712,51.18571703225419,44.71319402543387,47.24689516975302,27.914689077338334,46.661376091627204,54.11058260973955,37.40587441938992,56.33942925788849,29.437369327564912,50.12100139116704,44.40411998504127,23.434147964942266,72.597929544684,24.76899074453322,,60.746453054861,50.30044623236521,72.17275903458503,61.8486162028084,55.89361038521587,44.168468743556275,42.25909735204479,43.07730297117637,26.943980193967047,61.832963237781875,41.695302731738124,60.26125968164174,57.12874893508751,42.49676204609364,70.61467430981358,66.19974754451303,39.53505730980411,49.09552226698438,49.4988361985311,32.071148009245356,48.962996526679206,29.360895148770787,,33.96186612395853,58.725051744185095,72.0438705115059,28.03146101057582,53.63228610983766,59.295592702686676,49.664780741529654,58.62435024249879,20.235523251640863,51.72102311397486,56.088296981295464,61.27790700975221,65.90899661832967,58.780360021934065,66.64495495402176,51.655469470396575,yes,yes,low,science,A,male,C,low,no,medium,male,yes,A,B,medium,male,male,no,yes,medium,D,no,male,science,arts,C,female,female,no,medium
45.36181436223178,43.51162718270569,67.59093528889048,37.95231573979483,63.11583771069091,50.050632598957414,53.065835474044654,51.84617302484272,56.72953646771791,55.402462759186506,50.291873832783246,65.73296212813042,65.38448170808874,66.68150928832009,49.58923519394384,49.767925389098906,45.67765954233324,82.22445295680438,48.27573602762236,61.009257175463574,24.77046824021884,46.01113708891351,39.858939270595855,19.792628655783833,73.92380312129022,49.88437022776634,33.72287685256501,39.44515434027376,39.11122871009332,69.74149177775722,18.875604786570456,67.33599068181339,61.1011754855793,23.993493649876278,45.493357867586724,49.63742860462687,31.071838349622723,47.153726641104754,,60.03567113705798,66.6316499046085,54.69835986509846,38.48494768542787,65.10671643472452,30.905100016530927,52.89176116586447,32.11613886509315,49.895601756314626,,55.24594523114549,43.099111366697514,60.0295785576662,45.25905542543826,,57.04220326988454,62.020914856750736,48.9115690211559,48.620765634904515,39.36280115057716,56.96254301591228,40.109264968423545,55.29825159206247,,63.19100870080996,16.172814183122085,33.483997388771186,69.38591957801712,44.75328002139014,43.72452464015742,79.15832695129185,,yes,high,arts,C,female,F,high,no,,female,no,A,,low,male,male,yes,yes,high,C,yes,female,arts,arts,F,male,male,,medium
54.96895147105346,55.91678213567445,58.15400231891648,72.39032853439282,53.938419935028875,54.91731759264628,31.967757108858667,48.303079212263896,,41.935313633302755,47.922316330891626,49.56175391219022,89.63017865738931,60.27935127066452,79.29660797408862,36.98036866207502,52.74519392467223,48.591446469304294,27.76652864484037,,57.17056722788425,48.46027139824053,41.42107180702351,51.77495328347303,49.81585199746736,33.175306452002076,47.70374400485517,59.63067637840342,82.25466189996817,,78.6826707149443,0.3815007125391716,46.9671449691857,,48.99325418697333,,68.10455486948374,87.79561468468061,85.32067096616137,12.64577437435507,68.61701480022202,46.68307658128817,49.57450243355607,25.989753364760215,44.378242249424126,57.924324987120016,43.81765167212275,46.61708259017407,54.0804034494324,68.20396343453373,61.992782736103955,47.41269673739097,53.83487981145911,62.52225738001381,67.94790180024326,,29.037659894588092,55.0425699846746,38.457461652222996,30.632291987430303,41.72064477823558,60.421612569813306,16.17062270536642,46.166520344438425,57.5467967294309,53.98560647903686,61.38956857005381,59.2052154217495,54.04945691032374,32.643623021265014,no,no,medium,science,A,male,C,low,yes,medium,male,yes,F,,high,male,female,yes,no,low,A,no,male,arts,science,A,male,male,no,low
64.63317690683539,43.68523278769605,,45.93314598436147,52.90384867051316,63.86405209306744,44.06478932365604,30.511754548312638,46.444820449810585,59.83105744775356,43.64164936516471,61.62672682383629,58.97148732571199,71.03013988878683,60.30434948148016,46.79610136692436,35.12709438343052,67.44501454557957,67.27498374571213,44.96332073389367,28.40587803801759,,62.22986250213521,33.259037358921574,54.258918314070826,28.231711756100967,56.25993952490659,57.58090064330695,34.92942708939806,45.117298805075954,35.93879317345531,47.729556446363866,35.944134853007995,33.55062433779023,37.510891703917274,32.59969427085067,52.037626221621686,52.023606745071916,41.22189654644598,40.00280109554778,18.07114686759604,52.70841407296205,,50.86962044923495,57.077176092592175,45.535361960052555,38.72384652969218,44.12185209331161,,53.541459413226136,49.528066632569534,45.51009540056174,40.306276431389676,46.46590634954177,44.53359722583406,57.03680532297131,20.020677121190918,60.531712087651286,64.44698543097799,30.91876468544237,75.40936909426982,81.10564147234707,45.12927507912869,32.095591803387066,39.191061322755004,56.18755392296209,44.42021361359495,45.017332526012844,69.71071435226148,39.07124165367801,no,no,low,arts,D,female,B,high,yes,low,female,no,D,F,low,male,male,yes,no,medium,A,yes,male,arts,science,F,male,male,yes,medium
42.81238643232065,54.34662285344619,61.57548065972517,49.67949058477346,62.763469432519585,34.791560715611936,54.761798918752625,,61.24850359135566,33.947126556585026,45.42216731778872,34.3170577148892,50.73992248692265,45.456721343015104,73.04091772564293,27.00974043614399,51.57917935864517,43.98186190182984,48.468454116628415,45.24345751139052,52.097320377773165,43.4235894917709,32.2819824027668,52.56780715618494,41.344933404091954,48.68669680319841,57.86345269928045,50.763705433032094,66.25322784991805,69.81816689116364,73.79171197131967,6.863398585575872,45.51524003942239,,,74.84483761705336,52.09026811848393,41.08379452133041,52.17723044255533,38.51520072131933,56.756179398941995,65.01204565073829,77.393307176917,64.50057472094902,40.93129868518781,48.82265563435489,49.42074299676928,30.51920547515938,88.81161843166186,57.17796246362596,54.504303373812576,38.669887704091614,34.78008969358117,57.10566207361357,41.05811331429746,,75.02466679346773,53.56156485977391,35.04688821270662,18.364113454686805,54.78901281193492,52.505698300648454,31.83172702549905,20.905297772030504,21.81722073262597,57.063317236310276,50.89020192025114,63.01141537020441,,,yes,yes,high,science,D,male,B,medium,no,medium,female,yes,C,C,low,male,female,no,no,high,,yes,male,arts,commerce,A,,male,no,low
47.215115350042744,81.13101197968157,7.27186069054887,38.79182481278265,47.93942317400905,51.28530742105038,45.00709393426233,38.6485403447611,54.18901757324789,75.78560919262732,65.7036769173221,49.60608810095222,60.83670477831469,70.19149691771386,58.963065588420925,,,60.643992190753494,50.563296149908446,37.94848588743115,53.57748388509581,59.174023423245245,40.660791500610216,32.85586180425177,30.09683660949466,46.503842119237675,82.55678268416834,52.55601491093016,39.17455318976836,,50.571267585792384,48.22687331643581,71.2226020468889,42.87564943217934,58.494060620880326,78.87268242685282,40.50005117704646,,35.82679248313977,45.76760696018803,42.05587700645662,39.359616355363706,36.38513437637803,72.59443872330733,62.957631404581726,49.26684149720609,39.729786612310185,25.728322732842514,32.36210344119133,,45.754767084433816,38.40973064938953,,57.60240367066726,43.78692498263152,58.625576101192316,57.17756711226289,32.210866952477986,59.336410692916445,61.4976200125947,63.57032604430386,32.116627265658465,37.785224018904884,36.64705886064701,78.27109332180764,58.40396324536533,73.53254672202144,,50.12073871959241,39.89530011334038,no,no,high,science,B,male,F,high,no,low,female,yes,C,A,high,female,female,yes,yes,low,B,no,female,science,science,A,female,male,yes,medium
33.40497538990958,63.06687055147539,67.23148550558156,13.636396095905873,55.856972748933345,36.11863060910619,48.599197116500775,17.1511744253217,35.73633905469152,,44.971338771979596,40.63234317367134,44.52078712694173,47.10043660328045,39.33045159575781,64.58665996877015,27.454297109637793,63.9202348872753,56.00962457509755,58.568363153543594,63.28365622542567,50.56345027071668,23.16481414247838,32.22572088160888,40.93955171787844,43.741019520164095,56.967012045853394,21.712030732036858,36.93615095194984,72.38396764212588,58.472961982339385,49.8924318352801,75.27596517999775,37.79042306164233,42.283612726073855,,40.74717000344634,22.611483588310914,51.23130349441147,22.15352675095696,38.78863631014346,58.95043071365726,42.15374004958011,26.778674154612602,37.15081034674983,54.39959354025537,23.478781364200785,45.67225287206652,64.70137430296934,73.56329710992539,34.10603742484063,90.03324137334883,34.03199869457433,69.04930233432653,33.37719338092306,45.988807911671785,58.16385275062613,12.433000863799265,54.40521784939426,44.064053394335,52.26412031304115,50.99960003252637,66.35852220174309,56.33779616086279,59.01520289741941,59.41589079710098,69.21749326416766,34.17332697486947,42.570092824349906,28.11610318223674,yes,yes,medium,arts,D,male,D,medium,,low,male,no,A,F,high,female,female,yes,yes,high,C,no,male,science,arts,A,male,female,no,medium
32.05690063878994,45.10964701748238,23.904293318328506,63.26068094541574,48.451673706012556,53.830756335114756,42.06001831327444,67.91888330770595,54.77781507198311,53.28953505800654,29.88402930047647,61.20471260157065,85.81951558287099,72.0737762385484,51.75686324224777,63.09181121704415,64.93540631555543,53.12737955863371,38.178856191444936,70.85965393924936,76.72527179700278,47.71971641550953,65.1067673511856,74.07401752630852,53.288062814503824,48.74883897880158,67.25205205519424,44.411565791436274,38.82865764823417,46.195393191612474,42.668003024736024,12.761840211337422,19.70110739086587,40.851459395761964,34.36737789352333,86.34659195920331,62.70083508156265,55.45376410769285,38.29674277793538,56.058321421109284,58.406219483130585,50.49815269828059,39.056583827786135,44.72774545758245,63.27854920474968,45.5604864042761,34.17293679601457,43.968558432552044,67.75063708749589,59.60505666394508,46.42055427692266,47.05697509881377,59.526965584703476,31.87613387568463,30.66887156570483,45.87848608436782,72.34471763437372,48.49666475932692,52.74652087824319,62.30295868064453,59.30020361982431,53.62335191308071,23.677564103973797,71.62173355113383,53.40916119019397,40.64310361936206,79.90803635763088,46.391319091720284,45.91730533193414,9.42943219362612,no,no,low,science,F,male,D,low,no,high,male,yes,F,F,low,male,male,no,no,medium,A,yes,male,arts,science,A,male,female,no,high
,68.01820883245918,44.563385878953014,61.0526584563865,53.980435240994424,,27.282945362288494,64.37578729763064,35.12455004839534,61.877889655821015,61.1547766331026,,52.70106556543972,49.67214878836815,53.543354693963494,55.44506427209115,36.77849442159507,14.68275615955097,56.84533959699044,57.05020491869992,29.529855111491877,84.4995368657971,,66.04171082186285,60.101432191305406,33.45835439269521,50.99141369448464,39.77972590347185,49.21328450526321,32.77125027141892,53.118945379425114,78.87257543119799,66.36541863787215,,30.181493935044628,44.014581026751195,64.76983697206416,59.81962989236756,65.70201355237019,30.902579087601517,24.045567801563724,80.31790399371133,51.20569100313755,65.51340011007144,69.64635748811054,,74.56632527807167,47.04444709584759,57.39175960885291,51.165626900375095,,70.47587482268337,20.842927296607304,63.785234937796346,25.31668320659994,23.388345315818697,25.22397584411067,41.99037994086308,26.478221151788116,56.05565860181736,56.26067543215178,69.00752955632373,51.94603611546219,50.81128119157271,68.741282746098,27.985181545082394,38.29221720030239,62.431780932534295,82.34127811859686,22.597333014931497,yes,no,low,,C,female,D,medium,yes,medium,female,yes,A,A,low,male,male,no,,high,F,no,female,,arts,C,male,male,no,medium
70.34360042856234,43.87886940467673,33.20495158060784,45.780086643226795,41.25862013582627,43.87848741259669,54.823898170088576,50.7749146527662,40.50679587672812,41.44039354699831,46.926850042029244,60.35110514504919,45.906000196617306,60.60847060706415,35.912666453439776,24.18383718559296,51.354646988096526,50.27378691284169,44.49388030972725,,49.212892159054256,28.379873814269455,45.0938985370432,49.937861225837686,52.426873109040805,43.47769080700829,75.17083400678894,40.11410464228189,58.69958256550416,46.289736092766304,59.75734459982654,54.29023711451937,53.752215740530346,50.60643409750201,64.79771005706301,56.0064799078442,61.757351086199876,44.0495573005219,52.20978288547093,66.98608311063904,23.733370911915202,46.755495073047356,70.55474750208971,47.11582530782832,65.20289202636478,44.40250642246787,53.70092316929409,48.37067303165737,40.24526907690388,48.16019491617988,33.70566239594673,75.25990006278606,51.356373919481335,50.24692433657071,30.057185625227397,63.401239350340006,44.62098177152288,31.061424138315726,44.64562696660513,34.96359977643546,53.81684217030239,47.04853406858445,51.85514663720621,31.796151644958325,53.71353922082804,36.896968814249746,36.94681574019302,32.61821803011465,56.85163826105419,66.48544898872235,no,yes,high,science,,male,F,medium,no,high,female,no,C,A,high,female,female,yes,,medium,C,yes,male,arts,arts,C,female,male,no,high
48.91984817629499,19.428131972332192,30.579777864186415,51.00486075837308,13.417742625853563,35.062769078146566,76.32399607470862,53.43612032308554,52.83992460938561,62.78702965149426,50.47093798299165,66.315656392368,37.464664924699456,72.12668546464784,44.23418935110618,,67.46617610802906,68.45690071639963,36.551216890292125,35.203392513511304,45.85497057433674,69.33697753156167,45.530759527801656,52.77152975373536,55.20086024362926,57.99987545921521,85.97673928382105,,60.048020568572326,39.16104827897784,59.968286215912734,37.26464851876947,63.85974018680225,38.409899140093145,51.80559693433341,71.4783359566177,61.894424081682125,49.77544372953569,35.9690411002656,40.673514686167515,59.503591161225756,60.42746874726599,76.84061673642736,36.34373488745415,44.837164222553405,24.39138297191949,53.185430807121165,42.162464871757734,74.97002045401439,64.66862403909666,68.08454913304115,47.24626565760261,57.79264832162454,44.32813129445609,74.47986510668943,53.171884175776206,46.458952555774495,62.420873361584384,28.12763312963581,48.19666349697832,66.6073386374702,43.86398249456923,48.76416068671784,36.80119096242395,38.020789847845904,60.94881795357367,52.015554313731634,65.74530528513793,54.70389014933309,49.87671648531169,yes,yes,medium,,D,female,,low,yes,medium,female,no,F,B,medium,female,female,yes,no,medium,D,no,female,commerce,science,A,male,female,yes,medium
65.05299346838036,34.87870533623894,,57.73908826556149,47.985812567205436,59.76704362735485,50.276024461751575,66.11477019073342,54.45866410070186,31.562246032993755,74.11367459599265,60.374278626820825,66.45830287409657,47.098585571281916,46.91349509484242,31.62500167009924,63.88515136570804,57.91221249541596,58.60171240033098,57.75237898736676,56.50624528941444,59.84609848234958,56.79832853424346,46.281259613854864,44.94460437977935,44.750448794730666,57.96627696463925,37.09239010242034,35.84022476978168,56.612296983585736,,71.98069141247777,41.74267609598556,61.794473463504175,53.22476804499127,43.11493309665636,58.535443058896384,32.44307436067064,62.608515466875076,48.56580464882119,57.31679026266347,50.23030177633966,44.01505783666555,26.750012322559886,18.118196030837858,91.14194906555029,45.76081414987043,46.813888642726916,17.12025702889703,,43.698709925986755,55.52644712652153,48.641881403774356,32.76124221214576,39.64368446954813,61.65558899552458,61.13412849810523,26.366348762300174,41.176288980248515,,52.34758180766405,29.432090057501146,51.961680229696604,37.269411139035235,47.37548584276434,31.98730109306458,56.1034363594445,25.361177984221815,,62.53308374381104,yes,yes,low,science,B,male,,high,,medium,male,yes,B,B,medium,female,,no,no,medium,F,no,male,arts,commerce,D,male,male,yes,high
55.424540375714514,21.938121184612164,42.98448198032163,26.56181214670186,71.3412220414991,62.87676674984998,53.378961758713245,53.36509485167124,32.161513023843064,71.7817654877384,49.69159163974239,54.09677651440467,63.007811192416085,53.27583481316261,,67.64799880681647,50.515000828532536,56.687583128438696,72.37510788202712,82.34524447593948,53.23503156400428,42.807125080523235,72.11723011067383,58.54814563969285,57.44372849368142,24.92041292311172,35.11011476822628,40.929787248088836,35.155110687330975,40.27801349168333,44.47500934941235,23.065801690365248,23.47604735747771,59.60084121549376,37.65577061206464,29.276764116808426,51.97284095117235,51.99392697241252,52.69499058307381,50.05660784832809,52.05098983807265,29.175432375297593,55.67388473476883,35.769476980052495,58.73250495106022,45.08946963584372,49.22561863836246,37.19707537844758,39.750999541732604,23.256874755930006,38.877729118099495,51.53717723049548,66.39834345606309,59.098862923142924,5.875572923543558,7.762842582840591,39.61039662348676,59.25453259184874,63.757079922807684,40.86164779604657,84.27722858326558,58.21119188096195,16.51577434376358,43.91017097652784,39.82450680211922,34.3908398017324,47.86566252410656,46.29881186608564,56.45389441373699,41.26229606137457,no,yes,medium,commerce,F,male,B,high,no,medium,female,no,C,A,medium,male,male,no,yes,medium,D,no,male,arts,science,A,male,female,yes,medium
40.323203680923136,44.72729773938037,55.197558225960734,42.06420983980558,63.893231033623884,46.480691450638794,60.39084132675289,63.56026332141972,65.80978656774315,50.212238974486375,,35.026816122328924,42.539684428788604,69.33295137809453,,41.24416799656098,44.56251495676897,24.16614599063721,60.872440602287476,44.28958064307361,44.7118063589507,74.43977776162419,56.12916121345876,39.85918450176793,72.24249299578861,42.90961583414642,41.76792465834247,18.693961314357253,36.250419599546795,21.325366836214357,42.79460491262967,31.56243449722524,58.76733182971193,75.32235579354186,28.047453450433906,25.82424401571719,47.36930473518529,57.22242980850687,64.29228165835183,53.66361579290858,36.80129892915295,42.18966356721283,51.228581189061096,24.666474971544066,,69.69754680637021,43.5528211575293,72.85918713744925,67.57523295834217,51.08599399136683,74.26939526571358,25.81726474011985,29.441581486937967,36.16663217999172,41.1941459227849,49.29347438159681,31.97939384727815,28.84793037473778,68.46586855033348,63.72930988239922,64.40797359218656,100.22310778308463,37.85668226303462,66.81343137492306,42.494706607629354,34.307839988634896,44.154733582468914,28.803858093460388,22.612796915222255,48.5249650961136,yes,yes,high,arts,B,,B,high,no,high,male,yes,B,B,medium,female,female,yes,yes,medium,D,,male,commerce,science,A,male,,no,low
55.42093408262621,50.276275687843274,49.29619131681224,61.913970194327405,64.48096226886756,50.573569924400424,30.960042551799514,45.53776698689225,58.580094174507096,41.05382888046681,32.31614763052512,49.95820833999648,58.64677017683634,,68.08727631074065,33.71378433827676,64.21267862863351,39.193173939874114,63.844663477106465,44.36024630972201,43.386467170837165,22.27834831417195,39.53687086287328,64.90610394301936,60.57184163658481,33.947623047397094,54.22901454807743,45.58815229435746,48.32968396421733,,26.087355120985947,15.508167144951521,35.88534108075925,55.494912253116155,64.43920362067449,80.91239845853988,68.1548577491233,41.97253599248543,32.78506058078377,50.55521566244214,61.157444518731864,63.207066581425906,35.275861033339126,50.87690685251039,35.3241058980897,71.07186262939638,57.90392796561598,38.00389777775047,44.44832594866223,67.85006859671515,62.22477553106363,26.720404816277565,39.483657479358286,,26.143781948587677,37.16177740433551,31.844770235043395,52.01133028374996,53.20922974236328,87.6611520582151,32.90688953390465,46.66113523994092,73.14501297886085,67.98364175235173,31.13444501211138,22.310383178851094,69.01092774243693,10.851509537251523,84.45141230783311,74.19736251438326,no,,low,commerce,A,male,A,low,yes,,male,no,D,A,low,male,female,yes,yes,low,C,no,female,arts,arts,D,female,male,yes,medium
73.07054849698955,75.14655968412924,57.15561240834682,31.18565865246126,68.54196082709326,28.271128780496838,75.53771987194409,69.6797560786092,39.429073465836744,45.51227341358848,46.7049582147356,42.00364396976251,27.371660476807154,30.186615762407584,35.94807147560926,50.44694247682137,60.1204246671293,56.17036446727158,42.19054090156551,41.58366303528504,33.25323717223929,42.17350014051392,25.717661420203395,46.203697384788335,62.1431283237941,54.00704444692596,56.847470528759686,33.6824367842957,46.84766593713688,29.651824215701915,57.84828516765405,77.01567794809,29.175613527727215,57.81016650620111,50.63058555495846,42.06463024041834,44.39418694264349,75.3567900437876,55.53236618372992,43.59334176901052,60.20454338090714,43.50958309087591,86.33833361893916,63.444652786679896,41.655814026943844,64.17821468375573,51.512132813890595,44.435289358019894,73.94696787200279,73.8696321677701,44.42736161747243,50.732727003564094,45.04948030623666,78.91746159450699,50.89227409995745,72.5204375723035,,64.00961483027933,41.44489231349022,66.74305462615322,47.35175436525527,56.779324317829236,32.04693371735479,47.4161615783767,35.44969136299521,32.794934508023005,48.6390186417929,55.496777071628806,28.03445712292033,73.29083908486126,yes,no,high,commerce,F,female,C,high,no,medium,female,no,B,A,medium,male,female,yes,yes,medium,D,yes,,science,science,D,female,female,yes,low
